   7.2281613e+00   6.9186377e+00
   7.2111236e+00   6.9555154e+00
   7.8843862e+00   7.9463615e+00
   7.6551903e+00   7.4189596e+00
   7.5804387e+00   9.7152008e+00
   9.4574058e+00   8.3237335e+00
   9.4597928e+00   6.8730904e+00
   9.7432896e+00   6.8257970e+00
   8.6384313e+00   8.0765187e+00
   6.6111641e+00   7.5576624e+00
   5.7507938e+00   8.2404203e+00
   6.7393383e+00   8.2097332e+00
   8.2075429e+00   6.6483037e+00
   7.4350966e+00   7.9179241e+00
   7.4209398e+00   8.1004383e+00
   7.3360219e+00   6.3263996e+00
   8.7717169e+00   7.4204319e+00
   8.5257523e+00   7.4066853e+00
   7.3823581e+00   4.5345225e+00
   8.0220765e+00   6.9248478e+00
   9.0545111e+00   8.4441343e+00
   7.2798436e+00   5.7674622e+00
   4.6360888e+00   7.4645768e+00
   8.5665008e+00   7.1987753e+00
   4.4538562e+00   6.9573022e+00
   7.6856523e+00   5.8858612e+00
   7.4167457e+00   7.7199613e+00
   7.1882085e+00   8.1206489e+00
   6.8263406e+00   8.5674487e+00
   8.1033458e+00   7.1439204e+00
   8.7768801e+00   8.3203469e+00
   8.0591227e+00   8.0007559e+00
   7.9343673e+00   7.2553274e+00
   7.3506978e+00   8.3702309e+00
   8.4919915e+00   8.1439128e+00
   8.0772613e+00   7.3254510e+00
   5.3596668e+00   5.1340893e+00
   7.8521455e+00   9.1358574e+00
   7.9858323e+00   8.4355743e+00
   7.0123392e+00   8.2103155e+00
   7.4390584e+00   7.0191812e+00
   6.8343871e+00   7.0446172e+00
   7.3577747e+00   8.5294469e+00
   7.3488467e+00   8.9446151e+00
   7.8187199e+00   7.6260976e+00
   6.3812226e+00   8.4832898e+00
   7.9833452e+00   9.0179506e+00
   8.0089896e+00   8.5010617e+00
   6.6451312e+00   8.3180621e+00
   7.5357403e+00   5.8849502e+00
   7.1437146e+00   8.8772477e+00
   8.3490464e+00   6.8001905e+00
   7.6354377e+00   7.6193261e+00
   8.2599280e+00   7.1494492e+00
   6.0215841e+00   7.4143491e+00
   7.7198318e+00   5.8103820e+00
   6.2946102e+00   6.5639242e+00
   7.7080916e+00   7.4156231e+00
   6.8209611e+00   8.2798602e+00
   8.1364586e+00   8.6990309e+00
   6.6917173e+00   6.6506488e+00
   7.5811519e+00   7.6610149e+00
   7.6469323e+00   8.5570562e+00
   7.2709890e+00   7.4019752e+00
   9.1788179e+00   8.1935788e+00
   8.7380889e+00   6.4956656e+00
   6.8373139e+00   6.9477599e+00
   5.5067775e+00   8.6693347e+00
   5.2615412e+00   5.5516669e+00
   6.6391820e+00   7.0984007e+00
   5.3728216e+00   7.5639587e+00
   7.2543052e+00   5.5131910e+00
   8.1507830e+00   8.4956192e+00
   8.9827310e+00   7.7260851e+00
   8.0689577e+00   8.3851607e+00
   6.8277120e+00   7.2482653e+00
   6.1233409e+00   8.4296260e+00
   8.7204796e+00   7.5119947e+00
   7.3285314e+00   6.4624697e+00
   1.0310466e+01   6.6104620e+00
   7.4353914e+00   8.3779859e+00
   6.9284817e+00   8.1501690e+00
   6.9623010e+00   7.6071571e+00
   8.9388266e+00   7.4828333e+00
   6.8099878e+00   7.3127547e+00
   7.8187151e+00   6.8658240e+00
   9.8360246e+00   8.8914240e+00
   8.0989858e+00   8.1838045e+00
   7.7415086e+00   6.1228946e+00
   8.6982187e+00   5.9245740e+00
   8.4109200e+00   8.4311456e+00
   7.3362880e+00   7.5602697e+00
   7.9453519e+00   7.1324821e+00
   7.2742532e+00   8.0295549e+00
   7.4212151e+00   5.6200744e+00
   6.6813272e+00   7.2838315e+00
   7.3573129e+00   8.1240957e+00
   7.2891910e+00   5.4209802e+00
   8.3089037e+00   7.6289078e+00
   7.3109190e+00   7.3524832e+00
   7.4536607e+00   6.1574117e+00
   8.8823912e+00   6.2222483e+00
   8.4698526e+00   9.2972935e+00
   6.4378182e+00   6.4356831e+00
   9.9016203e+00   8.1794970e+00
   9.1470749e+00   8.2258054e+00
   6.4609824e+00   9.0446842e+00
   7.6983491e+00   6.6369037e+00
   7.9481705e+00   6.6694827e+00
   7.5876338e+00   5.5311885e+00
   7.8986448e+00   6.2220556e+00
   6.8242343e+00   6.9995738e+00
   7.9925867e+00   7.8832007e+00
   7.4602430e+00   8.0447234e+00
   8.2213671e+00   6.9232787e+00
   8.4489060e+00   6.9557308e+00
   7.8770759e+00   6.1314451e+00
   7.6678577e+00   8.2965760e+00
   9.0415572e+00   8.2035272e+00
   7.7995625e+00   7.7395015e+00
   7.6509944e+00   8.5811422e+00
   7.4154898e+00   7.6715582e+00
   8.9912214e+00   9.5836734e+00
   6.9802847e+00   7.8651848e+00
   7.8155286e+00   9.0283262e+00
   8.7858334e+00   8.7275471e+00
   6.0242250e+00   1.0398561e+01
   6.5028321e+00   4.9260787e+00
   8.0194408e+00   6.4750453e+00
   8.1356193e+00   9.0825998e+00
   7.6019705e+00   9.2007000e+00
   8.0520078e+00   7.2551554e+00
   5.9577353e+00   4.1437544e+00
   7.0759697e+00   7.1290212e+00
   6.5038488e+00   8.8911491e+00
   6.7874337e+00   7.2929934e+00
   5.8251111e+00   9.1705740e+00
   7.7621315e+00   8.6801314e+00
   7.2016898e+00   6.6130965e+00
   8.1431377e+00   5.9220162e+00
   5.7733880e+00   8.4454354e+00
   6.6048680e+00   8.6019824e+00
   8.3023017e+00   7.1439807e+00
   7.9382496e+00   5.6075631e+00
   6.2487133e+00   7.9905744e+00
   8.2503142e+00   8.2017569e+00
   1.0124628e+01   7.2064440e+00
   8.3342109e+00   6.9131745e+00
   8.3570464e+00   6.2732643e+00
   7.2246031e+00   1.0519454e+01
   9.4820194e+00   9.1092560e+00
   6.7046276e+00   7.5955963e+00
   9.2760088e+00   7.4845290e+00
   7.8568446e+00   6.1725254e+00
   8.5890328e+00   6.9912148e+00
   6.2483977e+00   6.5205021e+00
   7.6420641e+00   6.1677280e+00
   6.7419568e+00   8.2614417e+00
   7.5522489e+00   8.1822707e+00
   7.1645093e+00   7.2040566e+00
   8.9758023e+00   6.9754727e+00
   8.1184165e+00   7.0795264e+00
   1.0133874e+01   6.8490685e+00
   8.7480886e+00   7.7110090e+00
   7.8304676e+00   8.4277478e+00
   7.6002722e+00   7.3390917e+00
   5.3995007e+00   7.7095569e+00
   8.6459351e+00   7.2487131e+00
   7.3541318e+00   7.6068864e+00
   7.3516850e+00   7.4095116e+00
   7.7834973e+00   9.0202870e+00
   7.5098118e+00   7.2350645e+00
   8.1552122e+00   7.4396276e+00
   4.7341005e+00   7.5426367e+00
   6.5810322e+00   6.9335792e+00
   7.1011468e+00   6.2895251e+00
   8.7393638e+00   5.5358201e+00
   7.9921066e+00   6.3509644e+00
   9.5563253e+00   7.6999583e+00
   5.9702340e+00   7.9025867e+00
   7.8965266e+00   6.9521935e+00
   7.1609032e+00   7.3710577e+00
   5.2136333e+00   1.0157312e+01
   7.8065708e+00   8.3311592e+00
   9.0573989e+00   5.9515228e+00
   6.8405177e+00   9.1827542e+00
   7.6250964e+00   9.6623408e+00
   7.0687496e+00   6.3705769e+00
   8.2583414e+00   7.5021061e+00
   9.5325187e+00   7.1153969e+00
   5.9961232e+00   5.5476683e+00
   8.1782345e+00   6.9608131e+00
   6.8472057e+00   7.8111046e+00
   8.8187283e+00   6.9702213e+00
   9.5260298e+00   7.0676431e+00
   7.2180623e+00   7.7179184e+00
   5.1400712e+00   7.6755622e+00
   6.8177521e+00   6.5044994e+00
   9.3487391e+00   8.2478402e+00
   7.1715730e+00   8.8316822e+00
   7.6119494e+00   8.1712499e+00
   7.2902809e+00   7.3118823e+00
   7.7896469e+00   7.8410066e+00
   6.4489269e+00   6.1343796e+00
   8.0098905e+00   9.3916546e+00
   8.2738459e+00   6.9328125e+00
   6.4051094e+00   7.4538396e+00
   7.5017921e+00   6.1912033e+00
   7.2604007e+00   8.7912391e+00
   6.9082692e+00   8.0814333e+00
   9.8150304e+00   6.7406552e+00
   7.2748823e+00   9.9299233e+00
   6.7967190e+00   6.5081517e+00
   8.2618329e+00   9.3280787e+00
   6.7612183e+00   7.7806984e+00
   6.4161163e+00   8.7117385e+00
   8.4663212e+00   8.3566915e+00
   8.7635282e+00   7.0795792e+00
   7.8669867e+00   7.9765922e+00
   7.2751316e+00   7.8172203e+00
   7.2323326e+00   6.5750305e+00
   6.8096877e+00   6.0151538e+00
   7.9464705e+00   7.8783410e+00
   8.2428653e+00   6.6971932e+00
   8.7645043e+00   8.0859114e+00
   5.3708611e+00   7.0296600e+00
   5.4548115e+00   7.2610337e+00
   6.8829561e+00   7.8835372e+00
   7.6888837e+00   8.4813156e+00
   6.3743803e+00   5.8471225e+00
   7.0037936e+00   6.9081785e+00
   8.3256049e+00   7.8207114e+00
   7.8461182e+00   9.2409422e+00
   6.8671027e+00   8.7073592e+00
   7.0280841e+00   7.6901812e+00
   7.8656360e+00   7.6943319e+00
   9.9809262e+00   7.4342486e+00
   8.5832050e+00   8.2612785e+00
   8.3792165e+00   7.4399522e+00
   7.8220081e+00   6.4966134e+00
   6.5673918e+00   6.9581603e+00
   6.4097506e+00   7.4034986e+00
   5.9481016e+00   4.8202024e+00
   6.2325010e+00   6.1376254e+00
   8.4666038e+00   6.9891134e+00
   7.4586318e+00   7.6632625e+00
   7.7991098e+00   6.1870426e+00
   7.0270714e+00   6.0407856e+00
   6.6207350e+00   9.0796649e+00
   7.3334166e+00   6.8893245e+00
   7.2153433e+00   5.5407038e+00
   7.5670948e+00   9.0514783e+00
   7.3651144e+00   7.5660128e+00
   7.2794898e+00   7.9602010e+00
   8.4719990e+00   7.5894879e+00
   7.5753558e+00   7.4606334e+00
   6.9693792e+00   7.9963697e+00
   6.3710731e+00   6.6351419e+00
   8.3863904e+00   8.5598074e+00
   8.1080310e+00   6.9634931e+00
   4.9645692e+00   6.3482533e+00
   7.5596785e+00   7.6605609e+00
   7.1055271e+00   7.3321496e+00
   7.7704372e+00   8.6615337e+00
   8.0442073e+00   6.1654604e+00
   6.7229303e+00   6.8442831e+00
   7.1273660e+00   8.0634654e+00
   5.6697770e+00   8.0315708e+00
   7.6689484e+00   7.9796880e+00
   6.8639784e+00   6.9184460e+00
   8.6790484e+00   6.9608238e+00
   8.0007737e+00   8.4809654e+00
   6.3263957e+00   8.6258860e+00
   6.2540858e+00   9.2177438e+00
   8.1322822e+00   8.1706397e+00
   5.7481622e+00   6.3491656e+00
   7.5444898e+00   7.1842300e+00
   6.7292358e+00   7.6947184e+00
   9.7329321e+00   8.4147272e+00
   7.4044573e+00   6.9336623e+00
   8.6384664e+00   7.7514505e+00
   6.8522307e+00   6.7528881e+00
   6.8455461e+00   7.4818628e+00
   6.9184398e+00   7.0886014e+00
   7.7796386e+00   7.8322618e+00
   5.5545599e+00   5.9260288e+00
   6.1695552e+00   6.8298836e+00
   8.2643693e+00   8.0242196e+00
   6.4073333e+00   7.6203472e+00
   7.2890528e+00   6.6841257e+00
   7.2299052e+00   7.7296011e+00
   8.0131516e+00   7.7137909e+00
   6.4580759e+00   7.7211992e+00
   8.1910539e+00   7.7859759e+00
   6.3774355e+00   8.4073774e+00
   6.1112492e+00   7.2527587e+00
   7.4156164e+00   7.2377558e+00
   6.9670873e+00   6.4201528e+00
   6.4825213e+00   8.1341265e+00
   7.7501313e+00   6.1968233e+00
   6.9665532e+00   6.1842630e+00
   8.5158620e+00   9.1409459e+00
   7.2694580e+00   7.4699471e+00
   8.0987946e+00   7.5242121e+00
   9.3640718e+00   6.7470596e+00
   5.5823678e+00   7.5639273e+00
   6.2844821e+00   7.9348046e+00
   8.7919598e+00   8.8790710e+00
   6.3211715e+00   8.1149702e+00
   7.4313521e+00   7.6326659e+00
   7.7360622e+00   7.4938261e+00
   8.3428379e+00   8.6833222e+00
   5.8882419e+00   7.9946320e+00
   7.2282855e+00   8.0353060e+00
   6.7041581e+00   7.0080039e+00
   7.8086683e+00   6.7381179e+00
   7.3439422e+00   7.1098434e+00
   7.9236120e+00   7.4568533e+00
   8.2679849e+00   4.3930350e+00
   7.5750501e+00   8.4747645e+00
   6.7111805e+00   9.4098017e+00
   8.6571914e+00   7.2200788e+00
   5.8318163e+00   8.1360571e+00
   7.9265233e+00   7.3087403e+00
   7.9459763e+00   8.4092359e+00
   7.8977803e+00   8.5162308e+00
   7.5045383e+00   7.9754446e+00
   7.1492069e+00   7.9085450e+00
   7.4501374e+00   8.9514551e+00
   6.6900965e+00   6.2428154e+00
   7.5753831e+00   7.1101728e+00
   8.3381985e+00   7.7925306e+00
   6.7516153e+00   9.1914475e+00
   8.6823376e+00   7.9013289e+00
   7.1458335e+00   8.5784698e+00
   5.7534199e+00   9.0600968e+00
   7.2487064e+00   7.3135210e+00
   8.9729112e+00   6.3836792e+00
   9.7373865e+00   7.4680982e+00
   7.2406150e+00   9.5603582e+00
   8.6915434e+00   8.4057873e+00
   6.6216874e+00   8.1135747e+00
   7.5585875e+00   1.4164363e+01
   6.5944826e+00   1.4095384e+01
   8.3816789e+00   1.3524413e+01
   8.0190967e+00   1.2418892e+01
   1.0049881e+01   1.3914129e+01
   8.3389261e+00   1.2666497e+01
   7.8350575e+00   1.2069997e+01
   7.0457326e+00   8.7011433e+00
   7.2805620e+00   1.1800855e+01
   7.6552853e+00   1.2142680e+01
   6.5951419e+00   9.8789117e+00
   6.4789658e+00   1.2665769e+01
   7.0640572e+00   1.1788278e+01
   8.8382142e+00   1.3129024e+01
   8.5696135e+00   1.4109412e+01
   8.3737055e+00   1.3220162e+01
   7.5464892e+00   1.2306755e+01
   8.3081327e+00   1.0761219e+01
   8.8915707e+00   1.1230894e+01
   7.8867803e+00   1.1401916e+01
   7.8983418e+00   1.4186523e+01
   9.7980990e+00   1.1672188e+01
   8.2209977e+00   1.2359559e+01
   6.6714635e+00   1.2262373e+01
   7.4319458e+00   1.3392558e+01
   7.5556914e+00   1.2822477e+01
   7.5593562e+00   1.1007434e+01
   7.8411231e+00   1.3814423e+01
   5.8692610e+00   1.0806169e+01
   8.0545295e+00   1.3561378e+01
   7.2952837e+00   1.2184161e+01
   7.3246587e+00   1.2144320e+01
   7.1733693e+00   1.2038316e+01
   7.2294382e+00   1.4107116e+01
   7.7081526e+00   1.3679655e+01
   6.2068368e+00   1.1989198e+01
   7.3685513e+00   1.2280810e+01
   6.7074820e+00   1.0956084e+01
   8.2506766e+00   1.1986597e+01
   7.2834247e+00   1.3348806e+01
   7.8306835e+00   1.2800039e+01
   7.5804039e+00   1.1698212e+01
   7.2844061e+00   1.3008112e+01
   8.1414442e+00   1.1020246e+01
   8.6300813e+00   1.2809784e+01
   6.1850611e+00   1.2219690e+01
   7.8232434e+00   1.0818987e+01
   6.7097840e+00   1.1364076e+01
   7.1670013e+00   1.2861107e+01
   7.8238788e+00   1.2115360e+01
   9.1112567e+00   1.2855218e+01
   7.8175503e+00   1.3335377e+01
   5.4978424e+00   1.3376884e+01
   9.8760168e+00   1.3046304e+01
   7.5677117e+00   1.2566704e+01
   7.1703819e+00   1.3555790e+01
   8.1575045e+00   1.1251261e+01
   9.0587470e+00   1.1071519e+01
   7.4688245e+00   1.3502271e+01
   8.9043946e+00   1.2797749e+01
   7.8544304e+00   1.1421310e+01
   6.4618984e+00   1.2445085e+01
   7.1587526e+00   1.3790860e+01
   7.4162237e+00   1.1802578e+01
   8.3704628e+00   1.2826963e+01
   8.1576842e+00   1.1199172e+01
   7.2312015e+00   1.2501718e+01
   7.5801345e+00   1.1928073e+01
   7.4466851e+00   1.1699537e+01
   7.5212597e+00   1.1932754e+01
   7.2661031e+00   1.2196578e+01
   8.1269322e+00   1.1503567e+01
   8.6917613e+00   1.2207927e+01
   7.1688130e+00   1.1906068e+01
   8.3011383e+00   1.1646578e+01
   5.9242783e+00   1.0098034e+01
   8.5393965e+00   1.3270638e+01
   7.7160041e+00   1.0977444e+01
   6.5820521e+00   1.1654097e+01
   8.3829405e+00   1.2889407e+01
   6.2173669e+00   1.2010467e+01
   7.1192598e+00   1.2709266e+01
   8.0331072e+00   1.1690071e+01
   7.5028834e+00   1.1803336e+01
   9.0922749e+00   1.0839684e+01
   6.8160181e+00   1.3221555e+01
   7.5653906e+00   1.3809412e+01
   6.4144231e+00   1.1244083e+01
   5.6202352e+00   1.2805778e+01
   7.9572853e+00   1.2311015e+01
   6.8249447e+00   1.3556211e+01
   5.8513979e+00   1.3779052e+01
   7.5948682e+00   1.1703117e+01
   8.4403377e+00   1.3355747e+01
   7.0359058e+00   1.1670193e+01
   9.7134638e+00   1.3428087e+01
   7.3471219e+00   1.1807070e+01
   8.3150920e+00   1.2688370e+01
   7.6931169e+00   1.1272387e+01
   9.2838019e+00   1.0931599e+01
   7.2795263e+00   1.0072039e+01
   7.6679381e+00   1.1334162e+01
   8.3080054e+00   1.2687898e+01
   8.8966903e+00   1.2596101e+01
   6.8300426e+00   1.3917750e+01
   6.5618415e+00   1.2920192e+01
   8.0960257e+00   1.3537663e+01
   7.6526881e+00   1.2863642e+01
   6.0502856e+00   1.0905312e+01
   5.7642054e+00   1.2428249e+01
   7.2889009e+00   1.0956713e+01
   8.6858555e+00   1.1382701e+01
   7.6952851e+00   1.3316237e+01
   7.7406731e+00   1.3006677e+01
   8.1030831e+00   1.3429089e+01
   8.1000915e+00   1.2520848e+01
   8.2804900e+00   1.1960627e+01
   6.2694978e+00   1.2903694e+01
   6.7667409e+00   1.2857821e+01
   7.7225317e+00   1.0830698e+01
   8.0844226e+00   1.2420164e+01
   6.6660999e+00   1.3237705e+01
   6.9535062e+00   1.4035248e+01
   6.7645001e+00   1.3767690e+01
   6.2750400e+00   1.4495142e+01
   6.4137775e+00   1.2723624e+01
   8.8798059e+00   1.1184679e+01
   7.4258017e+00   1.2681520e+01
   7.8207289e+00   1.1221469e+01
   7.8099678e+00   1.0990475e+01
   6.5943417e+00   1.2464771e+01
   8.2355573e+00   1.2482497e+01
   6.8490945e+00   1.2400478e+01
   8.3051567e+00   1.3068836e+01
   8.0949366e+00   1.3049244e+01
   7.7456642e+00   1.2632811e+01
   7.5918824e+00   1.1270134e+01
   9.3978061e+00   1.4145462e+01
   8.1693822e+00   1.3438985e+01
   7.8249353e+00   1.1350399e+01
   7.0614941e+00   1.5122921e+01
   7.9732439e+00   1.4875576e+01
   7.2738914e+00   1.2556429e+01
   5.2154986e+00   1.1912112e+01
   6.8741038e+00   1.1516965e+01
   7.6673947e+00   1.1121027e+01
   7.4794706e+00   1.2413041e+01
   6.4912429e+00   1.1739322e+01
   7.4263410e+00   1.1625464e+01
   8.1143869e+00   1.2031501e+01
   8.1272404e+00   1.2123252e+01
   7.6027940e+00   1.0868271e+01
   8.2529985e+00   1.1656659e+01
   6.6876485e+00   1.4577196e+01
   8.4518979e+00   1.4360336e+01
   6.3168224e+00   1.2424539e+01
   8.5936645e+00   9.9898410e+00
   7.5638705e+00   1.0312711e+01
   6.6109762e+00   1.3025250e+01
   9.2855205e+00   1.1647591e+01
   7.5571729e+00   1.2189040e+01
   8.4846853e+00   1.4103574e+01
   5.9256429e+00   1.3159012e+01
   6.8262525e+00   1.3173195e+01
   8.6150590e+00   1.1730335e+01
   7.9890989e+00   1.3556973e+01
   9.6402182e+00   1.2726085e+01
   7.7765353e+00   1.3071128e+01
   6.5356822e+00   1.1973070e+01
   6.6253071e+00   1.3075520e+01
   8.7635946e+00   1.3412766e+01
   6.0049039e+00   1.2341480e+01
   8.0932109e+00   1.3168649e+01
   6.6087686e+00   1.1640070e+01
   6.8721833e+00   1.3660235e+01
   7.0833233e+00   1.2570212e+01
   7.3922097e+00   1.1983398e+01
   7.5479631e+00   1.1513960e+01
   5.3680728e+00   1.2765062e+01
   8.2695160e+00   1.2549393e+01
   7.5453492e+00   1.2962360e+01
   6.9878872e+00   1.2042522e+01
   6.6786587e+00   1.2864248e+01
   7.3342716e+00   1.3745150e+01
   8.2464737e+00   1.3596934e+01
   6.5305579e+00   1.1176867e+01
   8.8503181e+00   1.3007145e+01
   6.6959589e+00   1.3712728e+01
   6.4533884e+00   1.1659783e+01
   7.3875862e+00   1.2503798e+01
   7.1495614e+00   1.2749431e+01
   7.8777315e+00   1.1757690e+01
   4.7066648e+00   1.2323031e+01
   6.8054574e+00   1.3115250e+01
   7.0410654e+00   1.2352899e+01
   7.1453278e+00   1.2218878e+01
   7.6112148e+00   1.0485933e+01
   7.6160071e+00   1.2294968e+01
   6.5944752e+00   1.2579757e+01
   6.0507630e+00   1.2701606e+01
   8.7046149e+00   1.2863081e+01
   8.2089207e+00   1.2457608e+01
   7.6342484e+00   1.2414204e+01
   7.6750402e+00   1.1593582e+01
   7.1819783e+00   1.0306188e+01
   7.8853622e+00   1.0363644e+01
   8.8242925e+00   1.2610463e+01
   7.3742685e+00   1.1526202e+01
   9.5190895e+00   1.2750985e+01
   7.2989489e+00   1.1429080e+01
   8.6750905e+00   1.3675906e+01
   4.9838848e+00   1.2372627e+01
   8.7489696e+00   1.1448446e+01
   1.0586818e+01   1.1107317e+01
   7.2565982e+00   1.2052876e+01
   8.5543158e+00   1.1646216e+01
   7.0997503e+00   1.3063875e+01
   6.8377520e+00   1.3018677e+01
   7.0868342e+00   1.1593634e+01
   6.4349834e+00   1.4440337e+01
   6.3929344e+00   1.0587327e+01
   6.0392748e+00   1.1968779e+01
   7.1574782e+00   1.0905904e+01
   7.4245541e+00   1.5205112e+01
   6.8598715e+00   1.0551481e+01
   6.0067563e+00   1.1294675e+01
   6.2103284e+00   1.1509911e+01
   7.5314494e+00   1.2996018e+01
   8.3466723e+00   1.3152992e+01
   4.9950799e+00   1.4624528e+01
   8.5010143e+00   1.2675945e+01
   8.1820275e+00   1.3273949e+01
   7.4061902e+00   1.1884348e+01
   7.9480218e+00   1.1923439e+01
   7.7760983e+00   1.0787804e+01
   6.1705342e+00   1.3038070e+01
   6.2183211e+00   1.3275952e+01
   8.5610076e+00   1.1049258e+01
   8.6356977e+00   1.2775993e+01
   8.5507732e+00   1.2654022e+01
   9.2711304e+00   1.0765233e+01
   7.4861068e+00   1.2710407e+01
   6.3659290e+00   1.2979093e+01
   7.3327089e+00   1.0832002e+01
   6.6726347e+00   1.2897683e+01
   7.8319997e+00   1.1975954e+01
   8.0900801e+00   1.1576016e+01
   8.5525422e+00   1.3369908e+01
   6.8905367e+00   1.2116016e+01
   8.4951075e+00   1.1447498e+01
   7.7871803e+00   1.1466808e+01
   8.6322544e+00   1.4865419e+01
   8.8564526e+00   1.1110530e+01
   7.2080414e+00   1.5118552e+01
   9.1007941e+00   1.2997509e+01
   7.2687841e+00   1.1515665e+01
   8.2503274e+00   1.3168533e+01
   6.2364790e+00   1.3322411e+01
   6.4847129e+00   1.1503833e+01
   7.3120387e+00   1.3143656e+01
   6.6745848e+00   1.2485710e+01
   8.1540374e+00   1.2906419e+01
   7.1140429e+00   1.2690493e+01
   6.3755196e+00   1.1880059e+01
   7.8787964e+00   1.0731857e+01
   8.0649575e+00   1.2856378e+01
   7.1155164e+00   1.2629618e+01
   6.8612071e+00   1.1622587e+01
   6.6053791e+00   1.2448909e+01
   7.0841782e+00   1.2092473e+01
   8.6357659e+00   1.1766311e+01
   7.0345860e+00   1.3570652e+01
   6.8724091e+00   1.2540809e+01
   7.3923076e+00   1.2807401e+01
   9.0390818e+00   1.2816528e+01
   8.0847331e+00   1.4102131e+01
   6.4225803e+00   1.2820072e+01
   8.5796942e+00   1.3916474e+01
   8.0674534e+00   1.4323741e+01
   8.4559778e+00   1.2469959e+01
   7.7278437e+00   1.4028338e+01
   7.4371088e+00   1.3105401e+01
   7.6611458e+00   1.2717187e+01
   7.8702484e+00   1.1544309e+01
   7.6196098e+00   1.4310779e+01
   7.3721332e+00   1.3297534e+01
   6.7187971e+00   1.2817288e+01
   7.0903763e+00   1.3718114e+01
   7.6066993e+00   1.3165251e+01
   6.0536991e+00   1.1682738e+01
   8.2635881e+00   1.3090343e+01
   8.1713574e+00   1.2844061e+01
   6.4109260e+00   1.2985470e+01
   8.6651241e+00   1.2918771e+01
   7.7790399e+00   1.1916590e+01
   6.9361167e+00   1.3611536e+01
   5.6279400e+00   1.3698571e+01
   8.1125780e+00   1.1103913e+01
   8.1042560e+00   1.2690377e+01
   7.3865348e+00   1.3246261e+01
   8.3999585e+00   1.4180183e+01
   6.9594570e+00   1.3230125e+01
   8.1731127e+00   1.0412587e+01
   7.7882901e+00   1.3505404e+01
   8.7967846e+00   1.2853766e+01
   9.5115557e+00   1.3800358e+01
   1.0538218e+01   1.2465317e+01
   7.8606128e+00   1.2139902e+01
   7.3928646e+00   1.1502707e+01
   6.5657249e+00   1.1844576e+01
   6.1385755e+00   1.1202684e+01
   8.9915912e+00   1.1140775e+01
   8.5628157e+00   1.1733566e+01
   7.5806559e+00   1.2404400e+01
   5.6855063e+00   1.1882113e+01
   7.8096049e+00   1.3200982e+01
   6.9523037e+00   1.3565698e+01
   9.1418386e+00   1.1780831e+01
   7.6641580e+00   1.1222921e+01
   5.9897971e+00   1.1498124e+01
   5.4299810e+00   1.2396087e+01
   7.5466325e+00   1.3869582e+01
   7.7234065e+00   1.2366440e+01
   8.8862641e+00   1.1979518e+01
   7.1551703e+00   1.3059481e+01
   8.8406362e+00   1.1122810e+01
   5.9756042e+00   1.4157429e+01
   9.1876985e+00   1.2672494e+01
   7.1549367e+00   1.3273024e+01
   8.5615886e+00   1.2244452e+01
   7.8169432e+00   1.6133265e+01
   7.7833924e+00   1.1458822e+01
   7.2692876e+00   1.2936111e+01
   5.9921370e+00   9.5328526e+00
   7.6791699e+00   1.4451628e+01
   8.2756946e+00   1.0952416e+01
