"V1" "y" "V3" "lbls"
"96" 0.0144175830239221 9.1358574 7.85213226368927 "1"
"97" -1.04988914296081 8.4355743 7.91651756211128 "1"
"98" 5.22937046610858 8.2103155 4.67189314775585 "1"
"99" 2.99883083691024 7.0191812 6.80783397933636 "1"
"100" 5.82218528879648 7.0446172 3.57924649829658 "1"
"101" 3.50298774643356 8.5294469 6.47038834880074 "1"
"102" 3.55629450985729 8.9446151 6.43104324190561 "1"
"103" 0.275644490585624 7.6260976 7.8138595450306 "1"
"104" 6.35058119700863 8.4832898 0.624596134274905 "1"
"105" -1.02987590180774 9.0179506 7.91663793596996 "1"
"106" -1.23649164458389 8.5010617 7.91296422497804 "1"
"107" 6.21459025442526 8.3180621 2.35300587224427 "1"
"108" 2.35790817346772 5.8849502 7.15734943359189 "1"
"109" 4.65796092289361 8.8772477 5.41627716490296 "1"
"110" -3.96653711909761 6.8001905 7.34664270753477 "1"
"111" 1.6554271923373 7.6193261 7.45382248792199 "1"
"112" -3.26174967835914 7.1494492 7.588636214822 "1"
"113" 5.81671234776211 7.4143491 -1.55734791770002 "1"
"114" 1.03251076528561 5.810382 7.65047217757574 "1"
"115" 6.29419939247464 6.5639242 0.07191368239716 "1"
"116" 1.12054891073411 7.4156231 7.62620785532647 "1"
"117" 5.85818314876083 8.2798602 3.49388043918046 "1"
"118" -2.26791822904359 8.6990309 7.81399420628693 "1"
"119" 6.14102239631375 6.6506488 2.65836873873664 "1"
"120" 2.04279884752076 7.6610149 7.30074222250323 "1"
"121" 1.57200399111812 8.5570562 7.48360722196802 "1"
"122" 4.00285907856947 7.4019752 6.0699588330758 "1"
"123" -8.90257228001592 8.1935788 2.23492837479248 "1"
"124" -6.75759510678677 6.4956656 5.53977490490676 "1"
"125" 5.81417345983732 6.9477599 3.59781160513674 "1"
"126" 3.92872924355328 8.6693347 -3.85871545534981 "1"
"127" 2.74633660421008 5.5516669 -4.48792279965613 "1"
"128" 6.22290251559868 7.0984007 2.31391916679898 "1"
"129" 3.29600340575567 7.5639587 -4.24306180660541 "1"
"130" 4.09415135020463 5.513191 5.98856148472775 "1"
"131" -2.38380186452741 8.4956192 7.7944051847312 "1"
"132" -8.11929191556953 7.7260851 3.84272754799613 "1"
"133" -1.72130269801209 8.3851607 7.88322239862644 "1"
"134" 5.84023753330093 7.2482653 3.53684558746449 "1"
"135" 6.04528091879936 8.429626 -0.97461910016845 "1"
"136" -6.64558144473122 7.5119947 5.64650438018606 "1"
"137" 3.67601005336656 6.4624697 6.33989925537732 "1"
"138" -6.52401817129708 6.610462 -7.98391483156863 "1"
"139" 3.02228440993214 8.3779859 6.79344111748053 "1"
"140" 5.53531327617186 8.150169 4.16703318943711 "1"
"141" 5.41756456098935 7.6071571 4.37305721916754 "1"
"142" -7.90398773063762 7.4828333 4.17487711661045 "1"
"143" 5.88668354932956 7.3127547 3.42387070816081 "1"
"144" 0.275681827863983 6.865824 7.81385342483167 "1"
"145" -9.01592822871894 8.891424 -3.93197381812165 "1"
"146" -1.96449296314326 8.1838045 7.85712023494373 "1"
"147" 0.868876345025957 6.1228946 7.69259444536941 "1"
"148" -6.50160979059088 5.924574 5.7782418332848 "1"
"149" -4.4459259098001 8.4311456 7.13984019785934 "1"
"150" 3.63056246652024 7.5602697 6.37496178777869 "1"
"151" -0.72495921000237 7.1324821 7.91220898097784 "1"
"152" 3.98481234710573 8.0295549 6.08572347186955 "1"
"153" 3.1123380463773 5.6200744 6.73704575058982 "1"
"154" 6.1587337274681 7.2838315 2.5903922536185 "1"
"155" 3.50575535071111 8.1240957 6.46836397626686 "1"
"156" 3.90145912757775 5.4209802 6.15718459284121 "1"
"157" -3.6508683688677 7.6289078 7.46384892994727 "1"
"158" 3.77799360277154 7.3524832 6.25909745586201 "1"
"159" 2.90479534476121 6.1574117 6.86434423931217 "1"
"160" -7.60758259751112 6.2222483 4.58492752962175 "1"
"161" -4.89277708583661 9.2972935 6.91369188307079 "1"
"162" 6.36100304320024 6.4356831 0.991535909913746 "1"
"163" -8.79708109242564 8.179497 -4.54460656368176 "1"
"164" -8.79662919046679 8.2258054 2.50764712661843 "1"
"165" 6.35912947573913 9.0446842 1.1427011349848 "1"
"166" 1.1932827502554 6.6369037 7.60530440833329 "1"
"167" -0.747522741362403 6.6694827 7.91294029095483 "1"
"168" 1.997139683606 5.5311885 7.32008331694855 "1"
"169" -0.352661208784057 6.2220556 7.8907680075127 "1"
"170" 5.84952130313593 6.9995738 3.51472250760362 "1"
"171" -1.10426931305984 7.8832007 7.91593528531223 "1"
"172" 2.86207482818887 8.0447234 6.88939426197229 "1"
"173" -2.9529226597967 6.9232787 7.67275209805593 "1"
"174" -4.73515655834366 6.9557308 6.99730697946082 "1"
"175" -0.181899116163875 6.1314451 7.87497539335201 "1"
"176" 1.41894605840154 8.296576 7.53542525613492 "1"
"177" -8.38572942978706 8.2035272 3.38072455714378 "1"
"178" 0.424235972547505 7.7395015 7.78801637331374 "1"
"179" 1.54241084792405 8.5811422 7.49390979963314 "1"
"180" 3.14842761788437 7.6715582 6.71393271554363 "1"
"181" -8.1593300179813 9.5836734 3.77722066094732 "1"
"182" 5.35183725710757 7.8651848 4.48131816171196 "1"
"183" 0.300456729661911 9.0283262 7.80975115167051 "1"
"184" -7.05261351505371 8.7275471 5.2394189696795 "1"
"185" 5.8233577029932 10.398561 -1.5426574193951 "1"
"186" 6.34659810400199 4.9260787 1.41686902255247 "1"
"187" -1.32084394933973 6.4750453 7.90991795192575 "1"
"188" -2.26112587973943 9.0825998 7.81508868474985 "1"
"189" 1.89556708252146 9.2007 7.36184629821428 "1"
"190" -1.58410737692066 7.2551554 7.89464587107277 "1"
"191" 5.64499553879089 4.1437544 -1.90489770641289 "1"
"192" 4.9663732605291 7.1290212 5.04028608636649 "1"
"193" 6.34614634084948 8.8911491 1.42354340776254 "1"
"194" 5.94265517888938 7.2929934 3.27934530916079 "1"
"195" 5.22457585835948 9.170574 -2.57599037800814 "1"
"196" 0.711950776189105 8.6801314 7.72941210672429 "1"
"197" 4.37149273230647 6.6130965 5.72314487557459 "1"
"198" -2.32196220502843 5.9220162 7.8050741905238 "1"
"199" 5.03926384087377 8.4454354 -2.81741529430898 "1"
"200" 6.26606968158286 8.6019824 2.0882174319194 "1"
"201" -3.59865118075327 7.1439807 7.4818395596996 "1"
"202" -0.668148727934538 5.6075631 7.9100811619894 "1"
"203" 6.24500093440318 7.9905744 -0.215363030486508 "1"
"204" -3.18493314843513 8.2017569 7.6107742864127 "1"
"205" -7.74472065167139 7.206444 -6.52130310336505 "1"
"206" -3.85025976382846 6.9131745 7.39152021418615 "1"
"207" -4.02903960827987 6.2732643 7.32168453067086 "1"
"208" 4.25270830430007 10.519454 5.8403220828193 "1"
"209" -9.46648933238071 9.109256 -0.542468083760233 "1"
"210" 6.11797188604138 7.5955963 2.74270874434181 "1"
"211" -9.17354844850787 7.484529 1.37489931287939 "1"
"212" -0.022493848428783 6.1725254 7.85681240041609 "1"
"213" -5.76002107738513 6.9912148 6.37131396397594 "1"
"214" 6.24461724576712 6.5205021 -0.217322965268706 "1"
"215" 1.60739296370666 6.167728 7.47110644876213 "1"
"216" 6.04481968817459 8.2614417 2.98565510910472 "1"
"217" 2.24434036886732 8.1822707 7.21106093139031 "1"
"218" 4.5575602560771 7.2040566 5.52800488621464 "1"
"219" -8.08623012040465 6.9754727 3.89588364412309 "1"
"220" -2.12186034711839 7.0795264 7.83622326984108 "1"
"221" -7.69111176137718 6.8490685 -6.59865153814638 "1"
"222" -6.82044868173846 7.711009 5.47818710279433 "1"
"223" 0.184108914151056 8.4277478 7.82830292862891 "1"
"224" 1.90764069933373 7.3390917 7.35697250751546 "1"
"225" 3.42494085042831 7.7095569 -4.17425298471091 "1"
"226" -6.1535441893927 7.2487131 6.07339177582044 "1"
"227" 3.52478940925339 7.6068864 6.45438720191052 "1"
"228" 3.53939345014763 7.4095116 6.44359886587279 "1"
"229" 0.548160479320076 9.020287 7.76417093500773 "1"
"230" 2.53392549103919 7.2350645 7.06940555331783 "1"
"231" -2.41961547273821 7.4396276 7.78800019203355 "1"
"232" 0.102776440790001 7.5426367 -4.7329847398147 "1"
"233" 6.29127304357035 6.9335792 1.93128669769197 "1"
"234" 4.85512674590642 6.2895251 5.18208743233211 "1"
"235" -6.76563924480287 5.5358201 5.53196215080452 "1"
"236" -1.10040264227464 6.3509644 7.91598900521208 "1"
"237" -9.47375978443877 7.6999583 -1.25348665177206 "1"
"238" 5.68025437297472 7.9025867 -1.83804359933534 "1"
"239" -0.335856113772009 6.9521935 7.88938102865805 "1"
"240" 4.57516115061219 7.3710577 5.508759850066 "1"
"241" 2.50524026849251 10.157312 -4.57227988906984 "1"
"242" 0.369977390679684 8.3311592 7.79779868846321 "1"
"243" -8.45301601058156 5.9515228 3.25315157325523 "1"
"244" 5.80533593748408 9.1827542 3.61811512489156 "1"
"245" 1.7300731580356 9.6623408 7.42623336403709 "1"
"246" 4.99753033290707 6.3705769 4.99919108248263 "1"
"247" -3.24908123137517 7.5021061 7.59234310545036 "1"
"248" -9.47724514196101 7.1153969 -1.02505477172013 "1"
"249" 5.75076085464539 5.5476683 -1.69771700299447 "1"
"250" -2.60559102995294 6.9608131 7.75205875375174 "1"
"251" 5.78666044365727 7.8111046 3.66043533038418 "1"
"252" -7.24815368567122 6.9702213 5.02336908639128 "1"
"253" -9.47724138377101 7.0676431 -0.962880835942968 "1"
"254" 4.28693274621527 7.7179184 5.80711899276298 "1"
"255" 2.13191084531186 7.6755622 -4.67710253134471 "1"
"256" 5.86660351848887 6.5044994 3.47342868847317 "1"
"257" -9.32172534336719 8.2478402 0.710182640378301 "1"
"258" 4.52285353337536 8.8316822 5.5655417714687 "1"
"259" 1.82440249972224 8.1712499 7.39008316510495 "1"
"260" 3.89532844939133 7.3118823 6.16235440982319 "1"
"261" 0.500799229680491 7.8410066 7.77353194874962 "1"
"262" 6.36055258413687 6.1343796 1.06396850798012 "1"
"263" -1.24375982126389 9.3916546 7.91273703145756 "1"
"264" -3.37272168443475 6.9328125 7.55521504765354 "1"
"265" 6.35756081956487 7.4538396 0.779003755768907 "1"
"266" 2.58777148424819 6.1912033 7.04132966540655 "1"
"267" 4.0609816548736 8.7912391 6.01845879967128 "1"
"268" 5.60201242552497 8.0814333 4.0424794525059 "1"
"269" -9.07706825814375 6.7406552 -3.73385237923561 "1"
"270" 3.9813273179655 9.9299233 6.088755641843 "1"
"271" 5.92003736116698 6.5081517 3.33894396588924 "1"
"272" -3.27695490015018 9.3280787 7.58415779437006 "1"
"273" 6.00329606785275 7.7806984 3.11038731060275 "1"
"274" 6.3595112586156 8.7117385 0.85039104338365 "1"
"275" -4.86630182621882 8.3566915 6.92803732652393 "1"
"276" -6.91639874551444 7.0795792 5.38171486658681 "1"
"277" -0.10230779748245 7.9765922 7.86632143079287 "1"
"278" 3.97994564995358 7.8172203 6.0899566846353 "1"
"279" 4.21194042453814 6.5750305 5.87930205867705 "1"
"280" 5.88745133039533 6.0151538 3.42195315627751 "1"
"281" -0.733912662173046 7.878341 7.91250691068718 "1"
"282" -3.12532912407358 6.6971932 7.62739445814634 "1"
"283" -6.92241948930136 8.0859114 5.37555988143181 "1"
"284" 3.28647890638482 7.02966 -4.24796484841634 "1"
"285" 3.68786106238503 7.2610337 -4.01928467330651 "1"
"286" 5.68163944888764 7.8835372 3.88510718608521 "1"
"287" 1.26365984030389 8.4813156 7.58433229494389 "1"
"288" 6.34789231294375 5.8471225 0.580506151817326 "1"
"289" 5.26268196586252 6.9081785 4.62139625195529 "1"
"290" -3.78259655631817 7.8207114 7.41671492259436 "1"
"291" 0.0616967965946573 9.2409422 7.84587562440683 "1"
"292" 5.72928841725657 8.7073592 3.78580952033207 "1"
"293" 5.16674180868033 7.6901812 4.76432001434702 "1"
"294" -0.0916669258360658 7.6943319 7.86510183400086 "1"
"295" -8.47674895196418 7.4342486 -5.26911899801291 "1"
"296" -5.71890972081886 8.2612785 6.40042808546027 "1"
"297" -4.20147511462652 7.4399522 7.24975006569511 "1"
"298" 0.250054631223877 6.4966134 7.8180101942802 "1"
"299" 6.30393727220173 6.9581603 1.84146950092936 "1"
"300" 6.3584809235929 7.4034986 0.809087818784573 "1"
"301" 5.61728476032412 4.8202024 -1.95602263927412 "1"
"302" 6.22449738081884 6.1376254 -0.315754764303484 "1"
"303" -4.868421994389 6.9891134 6.92689304022546 "1"
"304" 2.87255077733309 7.6632625 6.88328703161609 "1"
"305" 0.427736735952724 6.1870426 7.7873715050184 "1"
"306" 5.17081879748377 6.0407856 4.75839946035287 "1"
"307" 6.24712017329136 9.0796649 2.19262889716457 "1"
"308" 3.64742439038952 6.8893245 6.36201967503616 "1"
"309" 4.30108563350237 5.5407038 5.79325826371778 "1"
"310" 2.14124319898846 9.0514783 7.25782345300385 "1"
"311" 3.45885002357707 7.5660128 6.50240468130739 "1"
"312" 3.95573496938014 7.960201 6.11090276475801 "1"
"313" -4.90884902005086 7.5894879 6.90492348649474 "1"
"314" 2.08348600015044 7.4606334 7.28320682006016 "1"
"315" 5.3919518764601 7.9963697 4.41577868504877 "1"
"316" 6.34648300878037 6.6351419 0.559218977508493 "1"
"317" -4.25701708147697 8.5598074 7.2256037470391 "1"
"318" -2.03775414393989 6.9634931 7.84778470307493 "1"
"319" 1.23873851243179 6.3482533 -4.80754347244067 "1"
"320" 2.19285874760034 7.6605609 7.23464646934699 "1"
"321" 4.83536196871468 7.3321496 5.20651418900805 "1"
"322" 0.648421867562903 8.6615337 7.74333541575012 "1"
"323" -1.52100269944214 6.1654604 7.8991025992617 "1"
"324" 6.08331240155766 6.8442831 2.86201014039309 "1"
"325" 4.73502196659156 8.0634654 5.32718622481432 "1"
"326" 4.63612422225413 8.0315708 -3.26385101154411 "1"
"327" 1.41092699381019 7.979688 7.53804050002388 "1"
"328" 5.73847643870249 6.918446 3.76617679326435 "1"
"329" -6.37556894041789 6.9608238 5.88880308853347 "1"
"330" -1.170236818853 8.4809654 7.91472839625041 "1"
"331" 6.32049049184757 8.625886 0.273280982585695 "1"
"332" 6.251438065337 9.2177438 -0.181965131322629 "1"
"333" -2.23411683070378 8.1706397 7.81938205788686 "1"
"334" 4.94489589629027 6.3491656 -2.93076325423267 "1"
"335" 2.29786036675256 7.18423 7.18603952655507 "1"
"336" 6.07083373949839 7.6947184 2.90303154639587 "1"
"337" -9.27446275135547 8.4147272 -2.95200066682417 "1"
"338" 3.21751194145111 6.9336623 6.66885333577991 "1"
"339" -6.10273630143536 7.7514505 6.11389494341145 "1"
"340" 5.77242691432173 6.7528881 3.69217457399248 "1"
"341" 5.7913233108326 7.4818628 3.64994187852796 "1"
"342" 5.56879548272695 7.0886014 4.10528027518025 "1"
"343" 0.577829327137903 7.8322618 7.75814990930888 "1"
"344" 4.14420366354922 5.9260288 -3.6984742364539 "1"
"345" 6.1297680027222 6.8298836 -0.699539561890616 "1"
"346" -3.29719273090837 8.0242196 7.5781475323477 "1"
"347" 6.3580194569757 7.6203472 0.793415781294571 "1"
"348" 3.90223602706939 6.6841257 6.15652862498255 "1"
"349" 4.22478097295388 7.7296011 5.86709084057456 "1"
"350" -1.27007426888887 7.7137909 7.91185881548003 "1"
"351" 6.35956170875412 7.7211992 1.12370779240386 "1"
"352" -2.70899065837212 7.7859759 7.73011860229569 "1"
"353" 6.34913076715379 8.4073774 0.600185020007489 "1"
"354" 6.0211410594189 7.2527587 -1.04557502221529 "1"
"355" 3.1476313453897 7.2377558 6.7144458822355 "1"
"356" 5.40028174725708 6.4201528 4.40196121019521 "1"
"357" 6.3541562259584 8.1341265 1.28365924647775 "1"
"358" 0.803407793718021 6.1968233 7.70837668281934 "1"
"359" 5.40221789620959 6.184263 4.39873905685516 "1"
"360" -5.23385935959157 9.1409459 6.71763513500546 "1"
"361" 4.01130268152203 7.4699471 6.06254652856192 "1"
"362" -1.96294430377957 7.5242121 7.85731020345057 "1"
"363" -9.34682268182795 6.7470596 0.568107762684048 "1"
"364" 4.26668900354096 7.5639273 -3.59974932481964 "1"
"365" 6.28447681578315 7.9348046 0.00814966898311876 "1"
"366" -7.08951984735848 8.879071 5.19973705669106 "1"
"367" 6.31661147848485 8.1149702 0.240059497387082 "1"
"368" 3.04804366689356 7.6326659 6.77749392023958 "1"
"369" 0.910119448396317 7.4938261 7.68233954937685 "1"
"370" -3.91793372150599 8.6833222 7.36564590375906 "1"
"371" 5.43495526562134 7.994632 -2.26553612498465 "1"
"372" 4.23332975792292 8.035306 5.85892741294808 "1"
"373" 6.11883040463675 7.0080039 2.73964419388512 "1"
"374" 0.353715718260469 6.7381179 7.8006529092173 "1"
"375" 3.58539822920882 7.1098434 6.40924383799892 "1"
"376" -0.551278283207685 7.4568533 7.90441138738411 "1"
"377" -3.32602514497277 4.393035 7.56948684136758 "1"
"378" 2.08562821112317 8.4747645 7.28227567333709 "1"
"379" 6.10582979086993 9.4098017 2.78545979481046 "1"
"380" -6.22961673527727 7.2200788 6.0115587219778 "1"
"381" 5.24776449185679 8.1360571 -2.54382570058421 "1"
"382" -0.574499032725095 7.3087403 7.90567659892819 "1"
"383" -0.729956812129577 8.4092359 7.91237653379737 "1"
"384" -0.345801657066724 8.5162308 7.89020626352936 "1"
"385" 2.56936508082371 7.9754446 7.05098987218182 "1"
"386" 4.63170125284781 7.908545 5.44596206407791 "1"
"387" 2.92757790656902 8.9514551 6.85082731353285 "1"
"388" 6.14383455436171 6.2428154 2.64777041073113 "1"
"389" 2.08329467555968 7.1101728 7.28328994387497 "1"
"390" -3.88155978956129 7.7925306 7.37963737764012 "1"
"391" 6.02431930766249 9.1914475 3.04825950970699 "1"
"392" -6.39732741968104 7.9013289 5.87002453877076 "1"
"393" 4.64785211775065 8.5784698 5.42774420005613 "1"
"394" 4.96477355666987 9.0600968 -2.90738096518286 "1"
"395" 4.12443011201007 7.313521 5.96094126162518 "1"
"396" -8.07233202212563 6.3836792 3.91798304330821 "1"
"397" -9.26545990836684 7.4680982 -2.99465332498252 "1"
"398" 4.16786933048786 9.5603582 5.92075762231521 "1"
"399" -6.45793388734303 8.4057873 5.81704534800874 "1"
"400" 6.24592743486213 8.1135747 2.19889392689945 "1"
"401" 2.20043283169675 14.164363 7.23120600925926 "2"
"402" 6.2775321031072 14.095384 2.01984936472035 "2"
"403" -4.22055407318294 13.524413 7.2415098217184 "2"
"404" -1.31806551014586 12.418892 7.9100325659832 "2"
"405" -8.14947691619945 13.914129 -5.8809977135256 "2"
"406" -3.88726736324642 12.666497 7.37745490991985 "2"
"407" 0.148262828073691 12.069997 7.83365458532082 "2"
"408" 5.09461970701756 8.7011433 4.86694954890341 "2"
"409" 3.94976226385965 11.800855 6.11604129276727 "2"
"410" 1.51108811687649 12.14268 7.50466559730883 "2"
"411" 6.27682653097076 9.8789117 2.02419005561166 "2"
"412" 6.35519252733111 12.665769 1.26036731873072 "2"
"413" 5.01760041969002 11.788278 4.97238274403715 "2"
"414" -7.36088512371687 13.129024 4.89197306212179 "2"
"415" -5.62247545794901 14.109412 6.4673058737115 "2"
"416" -4.1587211569489 13.220162 7.26801087915228 "2"
"417" 2.28409317361307 12.306755 7.19252512126102 "2"
"418" -3.64477441941513 10.761219 7.46596868412843 "2"
"419" -7.65725404461079 11.230894 4.51956745821878 "2"
"420" -0.25862949703496 11.401916 7.88253856848995 "2"
"421" -0.350256853203189 14.186523 7.89057179971207 "2"
"422" -9.12321835823291 11.672188 -3.57346201907939 "2"
"423" -2.94995559128819 12.359559 7.67349758538001 "2"
"424" 6.17485509925802 12.262373 2.52578497402282 "2"
"425" 3.04426252230874 13.392558 6.77984395612495 "2"
"426" 2.22051474587482 12.822477 7.22203480989855 "2"
"427" 2.19509677028349 11.007434 7.23363092281943 "2"
"428" 0.100822569360064 13.814423 7.84047487585167 "2"
"429" 5.37359897084981 10.806169 -2.3606479590576 "2"
"430" -1.60451258606195 13.561378 7.89309728988178 "2"
"431" 3.86710270235455 12.184161 6.18600686654386 "2"
"432" 3.69857943765523 12.14432 6.32227294687912 "2"
"433" 4.51397921511526 12.038316 5.5750532517358 "2"
"434" 4.22724737610031 14.107116 5.8647383836683 "2"
"435" 1.120092574046 13.679655 7.6263365471538 "2"
"436" 6.18875546643341 11.989198 -0.47342247361611 "2"
"437" 3.4380851442993 12.28081 6.5172938249921 "2"
"438" 6.11271948151586 10.956084 2.76133578556112 "2"
"439" -3.18783110507446 11.986597 7.60995382399311 "2"
"440" 3.93378385882177 13.348806 6.1297324503312 "2"
"441" 0.182423808883062 12.800039 7.82855833670062 "2"
"442" 2.04805713769401 11.698212 7.29849198450446 "2"
"443" 3.92829549009026 13.008112 6.13441657961487 "2"
"444" -2.30826084775252 11.020246 7.80737122983444 "2"
"445" -6.0453829682965 12.809784 6.15886742926329 "2"
"446" 6.15530898594883 12.21969 -0.605930770163421 "2"
"447" 0.24043481986096 10.818987 7.81954783814525 "2"
"448" 6.10844238694972 11.364076 2.77635245096368 "2"
"449" 4.5453507705983 12.861107 5.54127187624133 "2"
"450" 0.235485355415209 12.11536 7.82033414404234 "2"
"451" -8.66711461552094 12.855218 2.81000407379031 "2"
"452" 0.284740789426771 13.335377 7.81236298285395 "2"
"453" 3.88777644895306 13.376884 -3.88734682504709 "2"
"454" -8.88750217265876 13.046304 -4.30674041066652 "2"
"455" 2.13693963825449 12.566704 7.25973479934176 "2"
"456" 4.52872715581714 13.55579 5.5592271890985 "2"
"457" -2.43814666438057 11.251261 7.78462076857249 "2"
"458" -8.45865269721766 11.071519 3.24223561109638 "2"
"459" 2.80607294337908 13.502271 6.92165399657019 "2"
"460" -7.72570770167406 12.797749 4.42737887477492 "2"
"461" -0.0035248013949969 11.42131 7.85442960909443 "2"
"462" 6.35898150493077 12.445085 1.14868844856688 "2"
"463" 4.58562010897048 13.79086 5.49725631603733 "2"
"464" 3.14381052268404 11.802578 6.71690623471125 "2"
"465" -4.13353003370476 12.826963 7.27863839922307 "2"
"466" -2.43959926160861 11.199172 7.78435398409453 "2"
"467" 4.21792804167072 12.501718 5.87361542568885 "2"
